city,timestamp,temperature,season
New York,2010-08-26,18.54786365734253,summer
New York,2010-08-27,27.416310406500095,summer
New York,2010-08-28,24.737165227011282,summer
New York,2010-08-29,26.845658849950677,summer
New York,2010-08-30,29.737094064442232,summer
New York,2010-08-31,21.815735697336486,summer
New York,2010-09-01,9.22869072157546,autumn
New York,2010-09-02,9.775831993703205,autumn
New York,2010-09-03,12.311810816495257,autumn
New York,2010-09-04,23.79923364953784,autumn
New York,2010-09-05,16.76235565183546,autumn
New York,2010-09-06,14.813072546551602,autumn
New York,2010-09-07,7.045760701667324,autumn
New York,2010-09-08,17.02177352168757,autumn
New York,2010-09-09,11.242498008040215,autumn
New York,2010-09-10,15.14823620783117,autumn
New York,2010-09-11,14.02408139919003,autumn
New York,2010-09-12,15.169887246392543,autumn
New York,2010-09-13,18.246344891363492,autumn
New York,2010-09-14,8.778557418533419,autumn
New York,2010-09-15,18.867532114109185,autumn
New York,2010-09-16,19.287943952739944,autumn
New York,2010-09-17,14.345705221319966,autumn
New York,2010-09-18,16.917155959492284,autumn
New York,2010-09-19,13.64048948913084,autumn
New York,2010-09-20,16.272301673742476,autumn
New York,2010-09-21,19.209438705000103,autumn
New York,2010-09-22,11.605325133369062,autumn
New York,2010-09-23,10.801040072006087,autumn
New York,2010-09-24,15.60130507266064,autumn
New York,2010-09-25,13.105825222484201,autumn
New York,2010-09-26,21.687575072983474,autumn
New York,2010-09-27,8.091570071814468,autumn
New York,2010-09-28,16.155241422652573,autumn
New York,2010-09-29,11.5772874899206,autumn
New York,2010-09-30,11.717240789642444,autumn
New York,2010-10-01,17.938419052609703,autumn
New York,2010-10-02,21.617122563796418,autumn
New York,2010-10-03,25.499162208735456,autumn
New York,2010-10-04,11.78190225862979,autumn
New York,2010-10-05,14.904274390715875,autumn
New York,2010-10-06,7.858235089791049,autumn
New York,2010-10-07,14.443717080740923,autumn
New York,2010-10-08,2.9227856714558764,autumn
New York,2010-10-09,12.101834555600608,autumn
New York,2010-10-10,14.264068620484188,autumn
New York,2010-10-11,5.457564003759905,autumn
New York,2010-10-12,5.8028648030684575,autumn
New York,2010-10-13,12.52507860060902,autumn
New York,2010-10-14,17.30475640679741,autumn
New York,2010-10-15,14.826667836176759,autumn
New York,2010-10-16,16.692718219516415,autumn
New York,2010-10-17,4.690239387127287,autumn
New York,2010-10-18,17.038439723441865,autumn
New York,2010-10-19,15.938778627769194,autumn
New York,2010-10-20,15.67446165742218,autumn
New York,2010-10-21,23.858800427441757,autumn
New York,2010-10-22,19.768237970889608,autumn
New York,2010-10-23,18.679545924960685,autumn
New York,2010-10-24,19.43228660828858,autumn
New York,2010-10-25,4.734864512225703,autumn
New York,2010-10-26,13.594071045266297,autumn
New York,2010-10-27,15.285437470951377,autumn
New York,2010-10-28,12.400238061082081,autumn
New York,2010-10-29,11.2950833806595,autumn
New York,2010-10-30,13.346294782256994,autumn
New York,2010-10-31,20.54759642888313,autumn
New York,2010-11-01,17.99088408063396,autumn
New York,2010-11-02,19.949479882410913,autumn
New York,2010-11-03,19.39593753036205,autumn
New York,2010-11-04,22.88085525248598,autumn
New York,2010-11-05,17.91438613259126,autumn
New York,2010-11-06,20.98768455165211,autumn
New York,2010-11-07,16.370527838408663,autumn
New York,2010-11-08,13.394445391091388,autumn
New York,2010-11-09,10.97509904665113,autumn
New York,2010-11-10,9.246942219777731,autumn
New York,2010-11-11,17.96900894030004,autumn
New York,2010-11-12,8.32418044606684,autumn
New York,2010-11-13,17.10523896680349,autumn
New York,2010-11-14,20.0061431814044,autumn
New York,2010-11-15,14.315210409860397,autumn
New York,2010-11-16,19.670860012398453,autumn
New York,2010-11-17,8.780386833281625,autumn
New York,2010-11-18,18.501561225632763,autumn
New York,2010-11-19,16.528374595784022,autumn
New York,2010-11-20,12.289781973682159,autumn
New York,2010-11-21,22.057139155221105,autumn
New York,2010-11-22,3.092018638802554,autumn
New York,2010-11-23,14.395892111850497,autumn
New York,2010-11-24,20.17464072993019,autumn
New York,2010-11-25,24.13249269064881,autumn
New York,2010-11-26,19.010228749660232,autumn
New York,2010-11-27,7.807036858806526,autumn
New York,2010-11-28,23.229951465508773,autumn
New York,2010-11-29,20.18437652743928,autumn
New York,2010-11-30,20.025176788497657,autumn
New York,2010-12-01,-0.1297712697496091,winter
New York,2010-12-02,-4.421810161409818,winter
New York,2010-12-03,-6.702671695750083,winter
New York,2010-12-04,4.130030803303121,winter
New York,2010-12-05,-11.038349820318388,winter
New York,2010-12-06,-0.5387552249249049,winter
New York,2010-12-07,-2.6525298186326913,winter
New York,2010-12-08,-3.3507526694285157,winter
New York,2010-12-09,-6.119955248346578,winter
New York,2010-12-10,0.6441822213647608,winter
New York,2010-12-11,1.2303295290607787,winter
New York,2010-12-12,-2.1886421017970337,winter
New York,2010-12-13,-0.24717264969990593,winter
New York,2010-12-14,9.301575574234134,winter
New York,2010-12-15,7.242978894856104,winter
New York,2010-12-16,4.3872405704013255,winter
New York,2010-12-17,-4.20840341329857,winter
New York,2010-12-18,-5.357934459010928,winter
New York,2010-12-19,-2.6341492998577,winter
New York,2010-12-20,1.0239536729295962,winter
New York,2010-12-21,-7.667052137269597,winter
New York,2010-12-22,-5.355673769800612,winter
New York,2010-12-23,6.45487404886418,winter
New York,2010-12-24,-4.9729658692758445,winter
New York,2010-12-25,-5.44028356413516,winter
New York,2010-12-26,0.286864794124301,winter
New York,2010-12-27,2.855788310811488,winter
New York,2010-12-28,-2.9345091997853285,winter
New York,2010-12-29,4.755393931717936,winter
New York,2010-12-30,7.997462820727506,winter
New York,2010-12-31,2.3292063747677894,winter
New York,2011-01-01,7.04209530508961,winter
New York,2011-01-02,-3.879710544666028,winter
New York,2011-01-03,5.803571754219404,winter
New York,2011-01-04,-0.856428469793612,winter
New York,2011-01-05,2.1208189842548255,winter
New York,2011-01-06,2.309771798506275,winter
New York,2011-01-07,5.659943349872397,winter
New York,2011-01-08,5.344201409539007,winter
New York,2011-01-09,1.3305746051956844,winter
New York,2011-01-10,1.9257547574029727,winter
New York,2011-01-11,0.44465776271989893,winter
New York,2011-01-12,-9.295565962859682,winter
New York,2011-01-13,1.66753936220823,winter
New York,2011-01-14,10.994060608683805,winter
New York,2011-01-15,8.561733134735531,winter
New York,2011-01-16,-3.6592676527192127,winter
New York,2011-01-17,-11.911282606053966,winter
New York,2011-01-18,-3.2969098962972163,winter
New York,2011-01-19,5.452743749676094,winter
New York,2011-01-20,4.131392879745945,winter
New York,2011-01-21,-1.3922299126475377,winter
New York,2011-01-22,0.9327477642868692,winter
New York,2011-01-23,3.183680062798413,winter
New York,2011-01-24,0.43480940328644857,winter
New York,2011-01-25,4.038775248093478,winter
New York,2011-01-26,-1.0379457453288035,winter
New York,2011-01-27,3.8285640484666983,winter
New York,2011-01-28,-9.861232366438555,winter
New York,2011-01-29,4.942108035737439,winter
New York,2011-01-30,-0.22885438882138337,winter
New York,2011-01-31,0.9835844002432604,winter
New York,2011-02-01,-1.4499194695909545,winter
New York,2011-02-02,-3.2226627692551673,winter
New York,2011-02-03,9.636224504994805,winter
New York,2011-02-04,0.5660305696340346,winter
New York,2011-02-05,-3.2119694157143988,winter
New York,2011-02-06,-1.4909247457126773,winter
New York,2011-02-07,-1.012590689224966,winter
New York,2011-02-08,4.8616040103194536,winter
New York,2011-02-09,-12.154160152794418,winter
New York,2011-02-10,-0.4708555788683358,winter
New York,2011-02-11,-4.409133704163549,winter
New York,2011-02-12,-5.326755581252334,winter
New York,2011-02-13,-0.7273103097921685,winter
New York,2011-02-14,0.2715927375688229,winter
New York,2011-02-15,-4.038149881509943,winter
New York,2011-02-16,-1.4352410038539551,winter
New York,2011-02-17,-1.2212617966994979,winter
New York,2011-02-18,-1.9949720143134075,winter
New York,2011-02-19,4.335248338759671,winter
New York,2011-02-20,1.168553577994862,winter
New York,2011-02-21,0.3363107959410243,winter
New York,2011-02-22,-7.262740424720592,winter
New York,2011-02-23,2.08444275185958,winter
New York,2011-02-24,-2.6095681721598147,winter
New York,2011-02-25,-8.646182672977083,winter
New York,2011-02-26,-1.2730342222998494,winter
New York,2011-02-27,-8.031328241791867,winter
New York,2011-02-28,1.897175387664438,winter
New York,2011-03-01,6.413501664319673,spring
New York,2011-03-02,5.709759870270606,spring
New York,2011-03-03,0.23320538805314817,spring
New York,2011-03-04,19.519280950114094,spring
New York,2011-03-05,18.188582867172663,spring
New York,2011-03-06,14.089928213067116,spring
New York,2011-03-07,10.221638054988148,spring
New York,2011-03-08,0.9578396008237644,spring
New York,2011-03-09,5.754279320163519,spring
New York,2011-03-10,5.042573119689749,spring
New York,2011-03-11,6.835081917894514,spring
New York,2011-03-12,4.75843496941118,spring
New York,2011-03-13,16.628847550499792,spring
New York,2011-03-14,6.995555831214453,spring
New York,2011-03-15,14.385932844619955,spring
New York,2011-03-16,2.5467962880316763,spring
New York,2011-03-17,9.439697528381485,spring
New York,2011-03-18,3.39169781020491,spring
New York,2011-03-19,6.67179670157542,spring
New York,2011-03-20,14.915176274137542,spring
New York,2011-03-21,4.768320283500424,spring
New York,2011-03-22,5.455856478123483,spring
New York,2011-03-23,10.666772068878291,spring
New York,2011-03-24,11.960067060694719,spring
New York,2011-03-25,18.849025448940406,spring
New York,2011-03-26,-0.4484932462781921,spring
New York,2011-03-27,7.119791056694989,spring
New York,2011-03-28,8.168871388141186,spring
New York,2011-03-29,9.575947039281541,spring
New York,2011-03-30,9.972535276487147,spring
New York,2011-03-31,16.432479806547455,spring
New York,2011-04-01,14.667868136002664,spring
New York,2011-04-02,9.51972347671218,spring
New York,2011-04-03,11.510110629712306,spring
New York,2011-04-04,13.18086591768014,spring
New York,2011-04-05,9.056304599192687,spring
New York,2011-04-06,17.945913777821836,spring
New York,2011-04-07,16.016349927111833,spring
New York,2011-04-08,3.837453247677481,spring
New York,2011-04-09,7.996095566585763,spring
New York,2011-04-10,4.26037799180482,spring
New York,2011-04-11,7.841239807199787,spring
New York,2011-04-12,8.143359879456927,spring
New York,2011-04-13,11.121770414568218,spring
New York,2011-04-14,13.36853454934629,spring
New York,2011-04-15,2.625529774864347,spring
New York,2011-04-16,6.257584888780252,spring
New York,2011-04-17,11.768895520012395,spring
New York,2011-04-18,7.687319216120732,spring
New York,2011-04-19,4.62456678207329,spring
New York,2011-04-20,5.243726339125176,spring
New York,2011-04-21,15.285887257298084,spring
New York,2011-04-22,2.6327144267592018,spring
New York,2011-04-23,14.739194576540065,spring
New York,2011-04-24,2.2012428046923906,spring
New York,2011-04-25,7.690643896758226,spring
New York,2011-04-26,10.490303260402166,spring
New York,2011-04-27,11.588140751766211,spring
New York,2011-04-28,9.065394796488278,spring
New York,2011-04-29,17.33617940802704,spring
New York,2011-04-30,2.4012607660873053,spring
New York,2011-05-01,17.850910308392493,spring
New York,2011-05-02,7.385740484715347,spring
New York,2011-05-03,5.891340971450502,spring
New York,2011-05-04,13.775314286122036,spring
New York,2011-05-05,13.516473755452289,spring
New York,2011-05-06,2.586306787757675,spring
New York,2011-05-07,10.120296846839906,spring
New York,2011-05-08,7.480687559543377,spring
New York,2011-05-09,10.987233430445217,spring
New York,2011-05-10,3.0548704215899383,spring
New York,2011-05-11,6.475537815464454,spring
New York,2011-05-12,4.359623581934539,spring
New York,2011-05-13,12.865792804606665,spring
New York,2011-05-14,10.610817027072299,spring
New York,2011-05-15,3.0039781387608278,spring
New York,2011-05-16,14.402826500195323,spring
New York,2011-05-17,4.5047148310580045,spring
New York,2011-05-18,13.30629652548198,spring
New York,2011-05-19,12.71891041966017,spring
New York,2011-05-20,7.481022669844453,spring
New York,2011-05-21,15.094259186913991,spring
New York,2011-05-22,10.16698837953411,spring
New York,2011-05-23,9.925707341542157,spring
New York,2011-05-24,13.234515982800177,spring
New York,2011-05-25,10.667694568318426,spring
New York,2011-05-26,18.965366341509384,spring
New York,2011-05-27,2.890183511792838,spring
New York,2011-05-28,7.466437473665473,spring
New York,2011-05-29,10.01694683678411,spring
New York,2011-05-30,11.425289148446586,spring
New York,2011-05-31,11.832272637101942,spring
New York,2011-06-01,30.215410034355365,summer
New York,2011-06-02,32.01783785540552,summer
New York,2011-06-03,23.66240871064548,summer
New York,2011-06-04,28.586279169643007,summer
New York,2011-06-05,26.744909931676624,summer
New York,2011-06-06,28.585630143016118,summer
New York,2011-06-07,22.831517555133804,summer
New York,2011-06-08,25.103175167247432,summer
New York,2011-06-09,33.83041822142755,summer
New York,2011-06-10,24.15763490655705,summer
New York,2011-06-11,27.317158584197454,summer
New York,2011-06-12,27.65930970966137,summer
New York,2011-06-13,20.343452322795518,summer
New York,2011-06-14,16.75765129438252,summer
New York,2011-06-15,25.246667690431096,summer
New York,2011-06-16,29.254542710029487,summer
New York,2011-06-17,26.008625350660342,summer
New York,2011-06-18,16.224525929567363,summer
New York,2011-06-19,21.660790462047437,summer
New York,2011-06-20,25.76830653731471,summer
New York,2011-06-21,28.53039213385333,summer
New York,2011-06-22,15.796875487912903,summer
New York,2011-06-23,15.874394522983824,summer
New York,2011-06-24,23.18886557028028,summer
New York,2011-06-25,9.508015306347328,summer
New York,2011-06-26,18.57549114735686,summer
New York,2011-06-27,22.933131566502382,summer
New York,2011-06-28,30.6688429209908,summer
New York,2011-06-29,30.966492878461363,summer
New York,2011-06-30,21.263615254842605,summer
New York,2011-07-01,32.438048022816474,summer
New York,2011-07-02,29.86470727803562,summer
New York,2011-07-03,26.39234618215823,summer
New York,2011-07-04,23.1594337450558,summer
New York,2011-07-05,25.32923883239625,summer
New York,2011-07-06,27.22023722792789,summer
New York,2011-07-07,27.537125753361103,summer
New York,2011-07-08,25.331642173214284,summer
New York,2011-07-09,37.1906040683408,summer
New York,2011-07-10,27.09440055059461,summer
New York,2011-07-11,25.547830135933633,summer
New York,2011-07-12,20.47204349721159,summer
New York,2011-07-13,28.963964722482817,summer
New York,2011-07-14,33.13702066338722,summer
New York,2011-07-15,25.580462169602335,summer
New York,2011-07-16,22.259983140569283,summer
New York,2011-07-17,26.5986622283255,summer
New York,2011-07-18,34.38224565060338,summer
New York,2011-07-19,30.561781866467754,summer
New York,2011-07-20,36.1670879779348,summer
New York,2011-07-21,26.69951354768351,summer
New York,2011-07-22,20.576105321183864,summer
New York,2011-07-23,21.931769614977643,summer
New York,2011-07-24,13.109659054956989,summer
New York,2011-07-25,17.62133243817174,summer
New York,2011-07-26,30.65319313996373,summer
New York,2011-07-27,31.985711739386968,summer
New York,2011-07-28,32.84841421094619,summer
New York,2011-07-29,24.535276205426257,summer
New York,2011-07-30,39.80099101633892,summer
New York,2011-07-31,24.98407880187221,summer
New York,2011-08-01,22.31502646784964,summer
New York,2011-08-02,27.42960340482349,summer
New York,2011-08-03,30.410306463940138,summer
New York,2011-08-04,28.732690639299737,summer
New York,2011-08-05,26.948458023990234,summer
New York,2011-08-06,22.21705919623139,summer
New York,2011-08-07,22.83383603989739,summer
New York,2011-08-08,25.713196636488252,summer
New York,2011-08-09,28.33792592481524,summer
New York,2011-08-10,24.126103464531475,summer
New York,2011-08-11,18.063637875667045,summer
New York,2011-08-12,18.560835417204423,summer
New York,2011-08-13,28.87194429746724,summer
New York,2011-08-14,19.41159676656322,summer
New York,2011-08-15,24.167089088135416,summer
New York,2011-08-16,30.25741718109377,summer
New York,2011-08-17,18.566334220879085,summer
New York,2011-08-18,28.402873858639733,summer
New York,2011-08-19,20.644631794268584,summer
New York,2011-08-20,27.453888798107428,summer
New York,2011-08-21,29.086486947774524,summer
New York,2011-08-22,19.043647473274287,summer
New York,2011-08-23,32.35414096469895,summer
New York,2011-08-24,24.884908926902373,summer
New York,2011-08-25,18.080371665132255,summer
New York,2011-08-26,22.26196885162523,summer
New York,2011-08-27,32.76704437947196,summer
New York,2011-08-28,23.751046778863714,summer
New York,2011-08-29,23.924435899420967,summer
New York,2011-08-30,23.500527695308655,summer
New York,2011-08-31,20.314657696688432,summer
New York,2011-09-01,11.651329601268774,autumn
New York,2011-09-02,14.280087828720921,autumn
New York,2011-09-03,16.809518253956337,autumn
New York,2011-09-04,14.242731327325673,autumn
New York,2011-09-05,13.83498830356888,autumn
New York,2011-09-06,12.234904491413227,autumn
New York,2011-09-07,12.148024434975799,autumn
New York,2011-09-08,12.080295088796515,autumn
New York,2011-09-09,18.958850970248232,autumn
New York,2011-09-10,13.556467762242336,autumn
New York,2011-09-11,20.446004441898985,autumn
New York,2011-09-12,15.760508857162275,autumn
New York,2011-09-13,20.004476140276907,autumn
New York,2011-09-14,15.060364788781051,autumn
New York,2011-09-15,16.10100473479868,autumn
New York,2011-09-16,13.563253727847544,autumn
New York,2011-09-17,12.634508740371487,autumn
New York,2011-09-18,14.743221501861344,autumn
New York,2011-09-19,13.644904338029347,autumn
New York,2011-09-20,13.81497435771305,autumn
New York,2011-09-21,14.870301380499765,autumn
New York,2011-09-22,24.1253934923089,autumn
New York,2011-09-23,19.551957021990148,autumn
New York,2011-09-24,20.84214672449298,autumn
New York,2011-09-25,12.29415432521279,autumn
New York,2011-09-26,10.083032475884279,autumn
New York,2011-09-27,15.875251585258155,autumn
New York,2011-09-28,13.061829906455081,autumn
New York,2011-09-29,5.785011372361545,autumn
New York,2011-09-30,20.327846593705026,autumn
New York,2011-10-01,17.45686196535644,autumn
New York,2011-10-02,11.481607373807277,autumn
New York,2011-10-03,16.959431480384183,autumn
New York,2011-10-04,23.865647232182404,autumn
New York,2011-10-05,17.468049753560948,autumn
New York,2011-10-06,19.80513231620385,autumn
New York,2011-10-07,12.033795399386939,autumn
New York,2011-10-08,13.347034059742326,autumn
New York,2011-10-09,24.184282054871804,autumn
New York,2011-10-10,18.540887264771925,autumn
New York,2011-10-11,19.462976350092646,autumn
New York,2011-10-12,16.61138664464922,autumn
New York,2011-10-13,15.947140788757176,autumn
